age,attrition,businesstravel,dailyrate($),department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate($),jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome($),monthlyrate($),numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome($),datebirth,salary($),roledepartament,numberchildren,remotework,salary
30,no,travel rarely,477.3888888888889,,6,3,technical degree,1,1027,1,1,59.673611111111114,2,2, laboratory technician ,4,married,3855.83,10025.17,0,y,no,12,3,1,,1,10.0,6,3,9,,6,7,3855.83,1993,46270.0,,,True,
50,no,,1582.7713464696226,,46,3,life sciences,1,1028,46,1,197.84641830870282,3,4, research director ,1,married,12783.92,33238.2,4,,,11,3,2,full time,0,,2,,3,,1,2,12783.92,1973,153407.07,,,True,
41,no,,556.2566609977324,,10,2,medical,1,1029,3,0,69.53208262471655,1,2, sales executive ,2,single,4492.8425,11681.39,1,,no,13,3,1,part time,0,19.0,4,3,19,,11,9,,1982,53914.11,,,True,
31,yes,,237.5079365079365,,1,3,,1,1030,4,1,29.688492063492063,3,1, sales representative ,2,unknown,1918.33,4987.67,1,,yes,11,3,1,part time,0,,2,4,3,,2,2,1918.33,1992,23020.0,,,False,
44,yes,,290.03550973654063,,3,3,life sciences,1,1031,1,0,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.59,6090.75,4,y,no,12,,3,,0,10.0,4,4,3,,1,2,2342.59,1979,28111.08,,,True,28111.08
40,no,non travel,290.03550973654063, research & development ,16,2,,1,1032,3,0,36.25443871706758,3,1, research scientist ,3,divorced,2342.59,6090.75,9,,no,16,3,2,,1,6.0,0,3,4,,0,0,2342.59,1983,28111.08, research scientist     research & development ,,True,28111.08
25,no,travel rarely,290.03550973654063, research & development ,19,1,medical,1,1033,4,0,36.25443871706758,3,1, laboratory technician ,4,married,2342.59,6090.75,3,,,11,3,3,part time,3,,6,2,3,,1,2,2342.59,1998,28111.13, laboratory technician     research & development ,,False,
40,no,travel rarely,290.03550973654063,,1,4,life sciences,1,1034,2,0,36.25443871706758,3,1, laboratory technician ,2,unknown,2342.59,6090.75,3,y,no,22,4,3,part time,1,7.0,3,3,4,,0,3,2342.59,1983,28111.13,,,True,
51,no,travel rarely,1582.7713464696226,,11,2,technical degree,1,1035,4,1,197.84641830870282,2,4, manufacturing director ,2,unknown,12783.92,33238.2,3,,no,16,3,2,full time,0,,1,2,5,,0,3,12783.92,1972,153407.07,,,True,
27,no,travel frequently,523.1984126984128,,2,1,life sciences,1,1036,4,0,65.3998015873016,1,2, sales executive ,4,single,4225.833333333333,10987.17,3,y,no,20,4,2,part time,0,,3,3,6,,0,0,,1996,50710.0,,,False,
35,yes,,556.2566609977324,,18,4,marketing,1,1037,4,1,69.53208262471655,3,2, sales executive ,3,married,4492.84,11681.39,0,y,,18,3,3,part time,1,5.0,0,2,4,,3,2,4492.84,1988,53914.11,,,True,
38,no,,290.03550973654063,,7,3,,1,1038,4,0,36.25443871706758,4,1, research scientist ,3,divorced,2342.59,6090.75,1,y,no,11,3,4,part time,3,4.0,2,3,4,,0,3,2342.59,1985,28111.13,,,True,
31,yes,,556.2566609977324,,22,4,,1,1039,4,0,69.53208262471655,3,2, manufacturing director ,3,married,4492.8425,11681.39,1,,,15,3,4,part time,2,10.0,3,2,10,,6,7,,1992,53914.11,,,True,
51,no,,1093.2380952380952,,2,3,,1,1040,2,0,136.6547619047619,3,3, sales executive ,2,unknown,8830.0,22958.0,2,,,11,3,2,,0,14.0,5,3,4,,3,2,8830.0,1972,105960.0,,,True,105960.0
41,no,,564.0555555555557,,22,3,,1,1041,4,1,70.50694444444446,3,2, research scientist ,4,unknown,4555.83,11845.17,3,,,14,3,1,full time,2,12.0,4,2,6,,3,3,4555.83,1982,54670.0,,,False,
32,no,,556.2566609977324,,2,1,marketing,1,1042,3,0,69.53208262471655,3,2, sales executive ,2,married,4492.8425,11681.39,0,,yes,13,3,1,part time,3,4.0,3,2,3,,1,2,,1991,53914.11,,,True,
25,no,travel rarely,556.2566609977324,,18,1,life sciences,1,1043,1,0,69.53208262471655,4,2, sales executive ,3,married,4492.84,11681.39,2,y,no,11,3,2,,0,6.0,3,2,3,,1,2,4492.84,1998,53914.08,,,False,53914.08
27,no,,595.2142857142857,,10,3,marketing,1,1044,4,1,74.40178571428571,2,2, sales executive ,4,married,4807.5,12499.5,1,,yes,11,3,4,full time,0,,3,3,6,2,4,4,4807.5,1996,57690.0,,,True,
27,yes,travel rarely,247.0,,22,4,life sciences,1,1045,4,1,30.875,3,1, research scientist ,3,single,1995.0,5187.0,1,y,yes,13,,4,part time,0,8.0,2,3,8,,7,7,1995.0,1996,23940.0,,,True,
37,no,,374.4206349206349,,11,3,medical,1,1046,1,1,46.80257936507936,3,1, laboratory technician ,3,single,3024.1666666666665,7862.83,4,,no,18,3,1,full time,0,8.0,6,3,3,,0,2,,1986,36290.0,,,True,
35,no,travel frequently,965.9206349206348,,18,2,life sciences,1,1047,3,0,120.74007936507935,3,3, manufacturing director ,4,unknown,7801.666666666667,20284.33,2,y,no,11,3,3,part time,0,10.0,2,3,2,,2,2,,1988,93620.0,,,True,
25,no,,333.1507936507937,,1,3,,1,1048,1,0,41.64384920634921,3,1, laboratory technician ,4,unknown,2690.83,6996.17,4,y,no,11,3,2,full time,1,7.0,2,2,3,,0,2,2690.83,1998,32290.0,,,True,
30,no,,556.2566609977324,,7,4,marketing,1,1049,4,1,69.53208262471655,3,2, sales executive ,1,divorced,4492.8425,11681.39,7,,no,14,3,2,part time,2,,3,3,3,,0,2,,1993,53914.11,,,True,
31,no,,1694.3333333333333, research & development ,8,5,life sciences,1,1050,1,1,211.79166666666666,3,4, research director ,2,unknown,13685.0,35581.0,3,,no,11,3,3,full time,0,,3,4,3,,1,0,13685.0,1992,164220.0, research director     research & development ,,True,
36,no,,582.6269841269842,,16,4,marketing,1,1051,3,1,72.82837301587303,2,2, sales executive ,1,unknown,4705.83,12235.17,4,,no,13,3,1,,2,11.0,3,2,3,,0,2,4705.83,1987,56469.96,,,False,56469.96
25,yes,travel rarely,453.968253968254,,9,2,,1,1052,1,0,56.74603174603175,2,1, sales representative ,1,unknown,3666.6666666666665,9533.33,3,,no,12,3,1,full time,0,6.0,2,3,3,,2,2,,1998,44000.0,,,True,
56,no,,213.15873015873007,,1,2,life sciences,1,1053,1,1,26.64484126984126,3,1, research scientist ,1,unknown,1721.67,4476.33,2,,,22,4,4,part time,1,5.0,3,4,3,,1,0,1721.67,1967,20660.0,,,True,
41,no,,290.03550973654063,,5,5,medical,1,1054,2,0,36.25443871706758,4,1, research scientist ,3,unknown,2342.59,6090.75,2,,,12,3,1,part time,0,7.0,5,,4,,0,3,2342.59,1982,28111.13,,,True,
31,no,travel rarely,290.03550973654063,,8,2,,1,1055,4,1,36.25443871706758,4,1, human resources ,2,unknown,2342.5941666666668,6090.75,9,y,no,18,,4,part time,0,8.0,3,3,3,,0,2,,1992,28111.13,,,True,
31,yes,travel frequently,290.03550973654063, research & development ,2,3,life sciences,1,1056,2,0,36.25443871706758,3,1, laboratory technician ,4,unknown,2342.5941666666668,6090.75,6,y,,13,3,3,part time,1,7.0,2,1,2,2,2,2,,1992,28111.13, laboratory technician     research & development ,,True,
48,no,,566.015873015873, sales ,7,3,marketing,1,1057,3,0,70.75198412698413,3,2, sales executive ,1,divorced,4571.67,11886.33,4,y,no,11,3,1,,3,,3,3,2,,2,2,4571.67,1975,54860.04, sales executive     sales ,,False,54860.04
34,yes,,290.03550973654063,,9,4,,1,1058,1,1,36.25443871706758,3,1, human resources ,3,married,2342.59,6090.75,1,,no,15,3,4,,0,2.0,0,3,2,,2,2,2342.59,1989,28111.08,,,False,28111.08
44,no,,326.23809523809524,,5,3,life sciences,1,1059,3,0,40.779761904761905,2,1, laboratory technician ,3,single,2635.0,6851.0,3,y,,14,3,4,,0,7.0,5,3,5,,0,3,2635.0,1979,31620.0,,,False,31620.0
49,no,travel rarely,686.2142857142858, research & development ,5,4,,1,1060,1,0,85.77678571428572,3,2, healthcare representative ,3,married,5542.5,14410.5,2,y,no,14,,2,full time,1,20.0,0,2,3,,1,2,5542.5,1974,66510.0, healthcare representative     research & development ,,True,
44,no,,352.8571428571429,,20,3,life sciences,1,1061,4,0,44.10714285714286,3,1, research scientist ,2,unknown,2850.0,7410.0,1,y,,13,3,3,full time,0,6.0,3,2,5,,1,3,2850.0,1979,34200.0,,,False,
28,yes,,300.13492063492066,,1,3,,1,1062,1,0,37.51686507936508,3,1, sales representative ,3,married,2424.17,6302.83,3,,,15,3,4,full time,1,5.0,3,4,3,,1,2,2424.17,1995,29090.0,,,False,
44,no,travel frequently,1032.4872861766066, research & development ,2,1,,1,1063,2,0,129.06091077207583,3,3, manufacturing director ,3,single,8339.32,21682.23,5,y,,18,,2,,0,16.0,2,2,2,,2,2,8339.32,1979,100071.84, manufacturing director     research & development ,,True,100071.84
55,no,travel rarely,556.2566609977324,,4,4,life sciences,1,1064,4,0,69.53208262471655,3,2, healthcare representative ,3,married,4492.84,11681.39,0,,,16,3,2,part time,0,4.0,2,3,3,,1,2,4492.84,1968,53914.11,,,True,
28,no,travel frequently,505.3492063492064,,7,3,life sciences,1,1065,3,0,63.1686507936508,3,2, sales executive ,1,single,4081.67,10612.33,0,,,14,3,4,part time,0,5.0,5,3,4,,1,3,4081.67,1995,48980.0,,,True,
49,no,travel rarely,556.2566609977324,,45,2,medical,1,1066,45,1,69.53208262471655,2,2, laboratory technician ,1,married,4492.8425,11681.39,4,,,25,4,1,part time,1,10.0,3,3,3,,1,2,,1974,53914.11,,,True,
29,no,travel frequently,328.09523809523813,,2,1,life sciences,1,1067,4,1,41.011904761904766,3,1, laboratory technician ,2,unknown,2650.0,6890.0,0,,no,13,3,3,full time,3,,3,3,3,,0,2,2650.0,1994,31800.0,,,False,
32,no,,1160.095238095238,,10,3,,1,1068,3,0,145.01190476190476,3,3, manager ,4,unknown,9370.0,24362.0,2,,,25,,2,full time,0,10.0,5,4,5,,0,0,,1991,112440.0,,,True,
31,yes,travel frequently,290.03550973654063,,3,3,life sciences,1,1069,4,1,36.25443871706758,3,1, research scientist ,3,unknown,2342.5941666666668,6090.75,1,y,no,12,3,1,part time,0,7.0,2,,7,,7,7,,1992,28111.13,,,True,
40,no,,419.8174603174604,,43,2,life sciences,1,1070,4,0,52.47718253968255,3,2, healthcare representative ,4,divorced,3390.83,8816.17,3,y,,18,3,3,,0,8.0,2,3,2,,2,2,3390.83,1983,40689.96,,,False,40689.96
36,no,travel rarely,290.03550973654063,,2,4,life sciences,1,1071,3,0,36.25443871706758,3,1, sales representative ,4,unknown,2342.59,6090.75,3,y,yes,21,4,4,part time,0,7.0,3,2,3,,1,2,2342.59,1987,28111.13,,,False,
33,no,,659.4920634920635,,8,4,life sciences,1,1072,1,0,82.43650793650794,3,2, sales executive ,1,unknown,5326.67,13849.33,2,y,no,13,3,4,full time,1,,6,1,2,,2,2,5326.67,1990,63920.0,,,False,
30,no,,1032.4872861766066, sales ,14,4,,1,1073,14,0,129.06091077207583,3,3, sales executive ,2,married,8339.32,21682.23,3,y,,12,3,2,,1,9.0,3,3,4,,1,3,8339.32,1993,100071.84, sales executive     sales ,,True,100071.84
38,yes,travel rarely,500.9126984126984,,2,3,medical,1,1074,3,0,62.6140873015873,3,2, manufacturing director ,2,married,4045.83,10519.17,4,,,11,3,1,,2,,2,3,5,,1,4,4045.83,1985,48549.96,,,False,48549.96
48,no,travel rarely,290.03550973654063, research & development ,15,4,,1,1075,3,1,36.25443871706758,3,1, research scientist ,1,married,2342.59,6090.75,8,,,12,3,4,part time,1,,3,2,8,,7,6,2342.59,1975,28111.13, research scientist     research & development ,,True,
34,no,,556.2566609977324, research & development ,1,4,,1,1076,2,0,69.53208262471655,3,2, research scientist ,4,unknown,4492.84,11681.39,9,y,no,17,3,2,part time,1,,3,2,2,,2,1,4492.84,1989,53914.11, research scientist     research & development ,,True,
38,no,travel rarely,556.2566609977324,,16,3,life sciences,1,1077,2,1,69.53208262471655,3,2, sales executive ,2,single,4492.84,11681.39,2,y,no,12,3,2,part time,0,8.0,5,4,3,,1,2,4492.84,1985,53914.11,,,False,
35,no,travel rarely,556.2566609977324,,10,4,,1,1078,1,1,69.53208262471655,3,2, healthcare representative ,3,single,4492.84,11681.39,3,,yes,16,3,3,part time,0,,4,3,5,,0,4,4492.84,1988,53914.11,,,True,
23,no,,290.03550973654063,,10,3,,1,1079,4,0,36.25443871706758,4,1, research scientist ,3,married,2342.59,6090.75,2,,no,16,3,4,,1,4.0,2,3,2,,2,2,2342.59,2000,28111.08,,,True,28111.08
36,no,,556.2566609977324,,6,4,,1,1080,1,0,69.53208262471655,4,2, laboratory technician ,1,unknown,4492.8425,11681.39,3,,yes,13,3,4,part time,1,9.0,3,3,3,,0,2,,1987,53914.11,,,False,
34,no,travel frequently,556.2566609977324,,36,4,,1,1081,36,0,69.53208262471655,2,2, healthcare representative ,3,unknown,4492.8425,11681.39,1,,no,14,3,2,part time,1,8.0,3,2,8,,7,7,,1989,53914.11,,,False,
22,no,non travel,290.03550973654063,,26,2,other,1,1082,2,1,36.25443871706758,2,1, research scientist ,3,married,2342.59,6090.75,1,y,,14,,2,,0,4.0,2,2,4,,1,3,2342.59,2001,28111.08,,,True,28111.08
32,no,,341.7142857142857,,5,4,,1,1083,2,1,42.71428571428572,4,1, research scientist ,4,married,2760.0,7176.0,3,y,no,17,3,4,full time,2,6.0,3,3,3,,0,2,2760.0,1991,33120.0,,,True,
31,no,travel frequently,556.2566609977324,,2,4,,1,1084,4,0,69.53208262471655,3,2, sales executive ,1,single,4492.84,11681.39,7,,,13,3,4,,0,,3,3,5,,0,3,4492.84,1992,53914.08,,,False,53914.08
36,no,travel rarely,556.2566609977324,,12,4,life sciences,1,1085,3,1,69.53208262471655,3,2, manufacturing director ,3,married,4492.84,11681.39,9,,yes,12,3,2,part time,2,7.0,2,3,3,,1,1,4492.84,1987,53914.11,,,True,
21,no,,321.59523809523813,,19,1,medical,1,1086,3,0,40.199404761904766,3,1, research scientist ,4,single,2597.5,6753.5,1,y,no,18,3,3,full time,0,,2,,2,,2,2,,2002,31170.0,,,False,
47,no,,1973.9841269841268,,26,4,,1,1087,4,1,246.74801587301585,3,5, manager ,3,married,15943.72,41453.67,3,y,no,11,3,3,full time,1,27.0,2,3,5,,1,0,15943.72,1976,191324.62,,,False,
39,no,,556.2566609977324,,4,3,medical,1,1088,1,1,69.53208262471655,3,2, manufacturing director ,3,unknown,4492.84,11681.39,0,y,no,13,3,4,part time,0,,2,1,9,,3,8,4492.84,1984,53914.11,,,True,
40,no,,1032.4872861766066,,16,3,,1,1089,3,1,129.06091077207583,3,3, manufacturing director ,4,unknown,8339.32,21682.23,6,,,15,,4,part time,0,18.0,2,2,4,,3,3,8339.32,1983,100071.84,,,True,
48,no,travel frequently,1568.4603174603176,,4,5,,1,1090,3,0,196.0575396825397,2,4, manager ,4,unknown,12668.333333333334,32937.67,2,y,no,25,4,2,full time,1,,3,3,2,,2,2,,1975,152020.0,,,True,
35,yes,,556.2566609977324,,10,2,medical,1,1091,1,0,69.53208262471655,1,2, sales executive ,4,unknown,4492.8425,11681.39,6,y,yes,14,3,4,part time,2,,2,2,2,,2,2,,1988,53914.11,,,False,
27,no,travel rarely,290.03550973654063, research & development ,8,3,medical,1,1092,2,1,36.25443871706758,4,1, research scientist ,3,unknown,2342.59,6090.75,7,,,17,3,1,part time,0,5.0,0,3,3,,0,2,2342.59,1996,28111.13, research scientist     research & development ,,False,
27,no,,266.1904761904762,,2,3,medical,1,1093,4,0,33.273809523809526,3,1, research scientist ,4,single,2150.0,5590.0,2,y,no,13,3,3,part time,0,,0,2,4,,1,2,2150.0,1996,25800.0,,,True,
40,yes,travel rarely,223.47619047619048,,7,3,,1,1094,1,0,27.93452380952381,3,1, laboratory technician ,1,unknown,1805.0,4693.0,3,,yes,14,3,2,part time,0,10.0,3,1,4,,0,3,1805.0,1983,21660.0,,,True,
29,no,,556.2566609977324,,10,3,,1,1095,3,0,69.53208262471655,2,2, sales executive ,3,single,4492.84,11681.39,9,y,no,11,3,3,part time,0,,2,3,5,,1,4,4492.84,1994,53914.11,,,True,
36,no,,1032.4872861766066,,5,4,life sciences,1,1096,2,1,129.06091077207583,3,3, healthcare representative ,1,married,8339.32,21682.23,4,,no,12,,3,part time,2,9.0,6,3,3,,0,2,,1987,100071.84,,,True,
49,no,travel rarely,1582.7713464696226,,22,4,other,1,1097,1,1,197.84641830870282,3,4, research director ,2,married,12783.92,33238.2,3,,,16,3,2,full time,2,27.0,2,3,4,,1,2,12783.92,1974,153407.07,,,True,
20,no,travel rarely,290.03550973654063,,13,3,medical,1,1098,3,1,36.25443871706758,3,1, sales representative ,3,single,2342.59,6090.75,1,,,19,3,1,part time,0,2.0,3,3,2,,2,2,2342.59,2003,28111.13,,,True,
36,no,non travel,451.28571428571433, research & development ,1,4,,1,1099,4,1,56.41071428571429,2,2, manufacturing director ,3,unknown,3645.0,9477.0,0,,,15,3,3,part time,0,4.0,6,3,3,,1,2,3645.0,1987,43740.0, manufacturing director     research & development ,,True,
33,no,travel rarely,567.9761904761905,,2,4,,1,1100,4,0,70.99702380952381,3,2, sales executive ,4,unknown,4587.5,11927.5,1,y,,14,3,3,full time,2,6.0,5,3,6,,0,4,4587.5,1990,55050.0,,,True,
49,no,,266.91269841269843,,16,3,medical,1,1101,4,1,33.364087301587304,3,1, laboratory technician ,1,divorced,2155.83,5605.17,4,y,,16,3,2,,1,17.0,2,2,2,,2,2,2155.83,1974,25869.96,,,True,25869.96
47,no,travel rarely,1647.9047619047622,,2,4,life sciences,1,1102,2,1,205.98809523809527,4,4, manager ,2,unknown,13310.0,34606.0,6,,,14,3,3,full time,3,29.0,2,3,3,,1,2,13310.0,1976,159720.0,,,True,
20,no,travel rarely,290.03550973654063,,9,1,,1,1103,4,0,36.25443871706758,3,1, sales representative ,1,unknown,2342.59,6090.75,1,y,no,11,3,1,,0,,3,3,2,,0,2,2342.59,2003,28111.08,,,True,28111.08
36,no,travel rarely,556.2566609977324,,26,4,,1,1104,1,0,69.53208262471655,3,2, healthcare representative ,3,married,4492.8425,11681.39,6,y,no,14,3,2,part time,2,10.0,2,2,3,,0,2,,1987,53914.11,,,False,
44,no,travel rarely,290.03550973654063, human resources ,1,3,,1,1105,3,1,36.25443871706758,3,1, human resources ,4,unknown,2342.5941666666668,6090.75,4,y,yes,18,3,1,part time,3,8.0,2,3,2,,2,2,,1979,28111.13, human resources     human resources ,,False,
55,no,,290.03550973654063,,12,3,technical degree,1,1106,12,0,36.25443871706758,2,1, research scientist ,2,divorced,2342.59,6090.75,5,,no,12,,4,part time,1,8.0,1,3,4,,1,2,2342.59,1968,28111.13,,,True,
23,yes,,290.03550973654063,,7,3,life sciences,1,1107,3,0,36.25443871706758,3,1, sales representative ,4,divorced,2342.59,6090.75,1,,yes,21,4,2,part time,1,3.0,2,3,3,,0,2,2342.59,2000,28111.13,,,False,
26,no,,237.8174603174603,,17,4,,1,1108,4,0,29.727182539682538,1,1, laboratory technician ,3,unknown,1920.8333333333333,4994.17,1,,no,15,3,3,part time,3,,3,4,3,,0,2,,1997,23050.0,,,True,
32,no,travel frequently,354.1984126984127,,10,3,,1,1109,1,0,44.27480158730159,3,1, research scientist ,3,married,2860.83,7438.17,6,,,13,3,1,,1,,3,2,5,,1,3,2860.83,1991,34329.96,,,True,34329.96
31,no,,358.73809523809524,,2,4,life sciences,1,1110,2,0,44.842261904761905,3,1, laboratory technician ,3,married,2897.5,7533.5,1,,,14,3,4,full time,1,6.0,2,4,5,,0,3,2897.5,1992,34770.0,,,False,
41,no,non travel,556.2566609977324, human resources ,4,3,human resources,1,1111,3,0,69.53208262471655,1,2, human resources ,2,married,4492.84,11681.39,6,,no,19,,2,,1,,4,3,3,,1,2,4492.84,1982,53914.08, human resources     human resources ,,False,53914.08
24,no,travel rarely,403.1031746031746,,29,1,medical,1,1112,2,0,50.38789682539682,3,1, laboratory technician ,1,unknown,3255.83,8465.17,1,,no,13,3,2,full time,3,6.0,2,4,6,,1,2,3255.83,1999,39070.0,,,True,
36,yes,,556.2566609977324,,13,5,marketing,1,1113,2,0,69.53208262471655,2,2, sales executive ,1,unknown,4492.84,11681.39,5,,yes,13,3,2,part time,3,16.0,3,3,2,,2,2,4492.84,1987,53914.11,,,True,
23,no,,290.03550973654063,,4,1,,1,1114,3,1,36.25443871706758,3,1, laboratory technician ,2,single,2342.59,6090.75,1,,no,13,3,3,part time,0,3.0,3,1,3,2,1,2,2342.59,2000,28111.13,,,False,
24,no,,290.03550973654063,,35,3,medical,1,1115,35,0,36.25443871706758,3,1, human resources ,4,married,2342.59,6090.75,0,,no,14,3,4,part time,1,3.0,2,3,2,,2,1,2342.59,1999,28111.13,,,False,
30,yes,travel frequently,290.03550973654063,,42,3,,1,1116,3,1,36.25443871706758,2,1, human resources ,4,divorced,2342.59,6090.75,6,y,no,11,3,3,,1,,0,2,4,,1,2,2342.59,1993,28111.08,,,False,28111.08
31,no,,556.2566609977324,,5,3,,1,1117,1,0,69.53208262471655,3,2, sales executive ,3,unknown,4492.84,11681.39,1,,no,19,3,3,,1,6.0,3,3,5,,0,2,4492.84,1992,53914.08,,,True,53914.08
27,no,,355.43650793650795,,48,3,,1,1118,48,1,44.42956349206349,3,1, research scientist ,4,unknown,2870.83,7464.17,1,y,,11,3,3,full time,0,6.0,5,2,6,,1,4,2870.83,1996,34450.0,,,False,
29,yes,travel rarely,284.7619047619048,,9,3,,1,1119,2,1,35.595238095238095,1,1, sales representative ,2,single,2300.0,5980.0,1,,,13,3,3,part time,0,2.0,3,3,2,,2,2,2300.0,1994,27600.0,,,True,
29,no,,649.3809523809524,,1,3,,1,1120,4,0,81.17261904761905,4,2, healthcare representative ,3,unknown,5245.0,13637.0,8,,yes,12,3,4,full time,0,10.0,5,4,3,,0,2,5245.0,1994,62940.0,,,False,
53,no,,1582.7713464696226,,31,4,,1,1121,1,1,197.84641830870282,2,4, manufacturing director ,3,married,12783.9225,33238.2,4,y,yes,20,4,4,full time,3,27.0,2,2,3,,0,2,,1970,153407.07,,,True,
34,no,travel rarely,556.2566609977324,,3,2,,1,1122,4,1,69.53208262471655,1,2, sales executive ,4,unknown,4492.84,11681.39,5,,no,12,,1,,0,,3,3,2,,2,2,4492.84,1989,53914.08,,,True,53914.08
51,no,travel rarely,1353.2380952380954,,3,3,,1,1123,1,1,169.15476190476193,3,3, manager ,3,married,10930.0,28418.0,2,,no,11,3,4,,0,,2,3,2,2,2,2,10930.0,1972,131160.0,,,True,131160.0
37,no,travel rarely,556.2566609977324, sales ,9,2,marketing,1,1124,2,0,69.53208262471655,2,2, sales executive ,2,unknown,4492.84,11681.39,1,,no,14,3,1,part time,2,,2,3,5,,0,3,4492.84,1986,53914.11, sales executive     sales ,,False,
46,no,,556.2566609977324,,26,2,life sciences,1,1125,2,0,69.53208262471655,2,2, sales executive ,2,unknown,4492.8425,11681.39,8,,,15,3,3,part time,0,6.0,3,3,2,,2,2,,1977,53914.11,,,False,
43,no,non travel,290.03550973654063, research & development ,9,3,,1,1126,1,0,36.25443871706758,3,1, research scientist ,3,unknown,2342.59,6090.75,4,,no,13,3,3,,0,,2,2,3,,1,2,2342.59,1980,28111.08, research scientist     research & development ,,True,28111.08
41,no,travel rarely,556.2566609977324,,35,3,,1,1127,35,0,69.53208262471655,4,2, healthcare representative ,2,single,4492.84,11681.39,3,y,,12,3,1,part time,0,,3,1,3,,1,2,4492.84,1982,53914.11,,,False,
31,no,,1032.4872861766066,,7,4,,1,1128,1,1,129.06091077207583,3,3, sales executive ,1,unknown,8339.32,21682.23,2,y,no,14,3,4,part time,2,9.0,3,3,3,,2,2,8339.32,1992,100071.84,,,False,
28,no,travel rarely,370.5,,1,3,medical,1,1129,3,1,46.3125,3,1, research scientist ,1,unknown,2992.5,7780.5,1,y,no,25,4,3,,1,,3,3,3,,1,2,2992.5,1995,35910.0,,,False,35910.0
