age,attrition,businesstravel,dailyrate($),department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate($),jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome($),monthlyrate($),numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome($),datebirth,salary($),roledepartament,numberchildren,remotework,edad_temp
26,yes,travel rarely,290.03550973654063,unknown,16,4,medical,1,868,1,male,36.25443871706758,3,1, laboratory technician ,2,divorced,2342.59,6090.75,2,True,yes,13,3,4,part time,1,,2,3,3,,0,2,2342.59,1970-01-01 00:00:00.000001997,28111.13,unknown,,False,55
49,no,unknown,1925.753968253968,unknown,10,4,life sciences,1,869,3,female,240.719246031746,3,5, research director ,1,single,15554.17,40440.83,9,True,yes,11,3,4,full time,0,,4,3,3,,1,2,15554.17,1970-01-01 00:00:00.000001974,186650.0,unknown,,True,55
31,no,travel frequently,287.75396825396825, sales ,5,3,unknown,1,870,4,female,35.96924603174603,3,1, sales representative ,2,divorced,2324.1666666666665,6042.83,1,True,unknown,11,3,3,part time,1,2.0,5,2,2,,2,2,2324.1666666666665,1970-01-01 00:00:00.000001992,27890.0, sales representative     sales ,,True,55
37,no,travel frequently,290.03550973654063,unknown,9,3,medical,1,871,2,male,36.25443871706758,3,1, research scientist ,4,married,2342.59,6090.75,1,True,unknown,12,3,3,part time,3,,3,2,4,,1,2,2342.59,1970-01-01 00:00:00.000001986,28111.13,unknown,,False,55
31,no,travel rarely,290.03550973654063, research & development ,11,4,unknown,1,872,1,male,36.25443871706758,3,1, research scientist ,4,married,2342.59,6090.75,0,True,unknown,12,3,3,part time,1,,4,3,5,,0,3,2342.59,1970-01-01 00:00:00.000001992,28111.13, research scientist     research & development ,,True,55
31,no,travel rarely,661.3492063492064,unknown,2,3,human resources,1,873,1,male,82.6686507936508,2,2, human resources ,1,unknown,5341.67,13888.33,3,True,no,12,3,4,full time,0,,1,3,2,,1,0,5341.67,1970-01-01 00:00:00.000001992,64100.0,unknown,,False,55
31,no,unknown,290.03550973654063, research & development ,2,4,unknown,1,874,3,male,36.25443871706758,3,1, research scientist ,4,unknown,2342.59,6090.75,0,True,unknown,18,3,2,part time,1,3.0,2,1,2,,2,2,2342.59,1970-01-01 00:00:00.000001992,28111.13, research scientist     research & development ,,True,55
52,yes,unknown,509.78571428571433,unknown,17,4,medical,1,875,1,male,63.72321428571429,2,2, research scientist ,2,unknown,4117.5,10705.5,2,True,no,15,3,1,part time,0,11.0,3,2,8,,7,7,4117.5,1970-01-01 00:00:00.000001971,49410.0,unknown,,False,55
28,yes,unknown,290.03550973654063,unknown,2,4,medical,1,876,1,male,36.25443871706758,1,1, research scientist ,4,married,2342.59,6090.75,5,True,yes,13,3,4,unknown,0,,4,2,3,,2,2,2342.59,1970-01-01 00:00:00.000001995,28111.08,unknown,,True,55
47,no,travel rarely,1973.9841269841268,unknown,5,5,unknown,1,877,4,male,246.74801587301585,3,5, research director ,3,married,15943.718333333332,41453.67,4,True,unknown,11,3,2,full time,1,21.0,2,3,3,,1,1,15943.718333333332,1970-01-01 00:00:00.000001976,191324.62,unknown,,False,55
29,no,unknown,410.9444444444444,unknown,9,5,other,1,878,2,male,51.36805555555555,2,1, laboratory technician ,4,unknown,3319.17,8629.83,0,True,no,17,3,3,full time,0,4.0,2,3,3,,2,2,3319.17,1970-01-01 00:00:00.000001994,39830.0,unknown,,True,55
37,no,unknown,654.8492063492064,unknown,5,2,medical,1,879,4,male,81.8561507936508,3,2, manufacturing director ,4,unknown,5289.17,13751.83,7,True,no,16,3,3,unknown,2,8.0,2,2,6,,0,4,5289.17,1970-01-01 00:00:00.000001986,63470.04,unknown,,True,55
23,no,unknown,299.61904761904765,unknown,26,1,unknown,1,880,3,male,37.452380952380956,3,1, research scientist ,4,unknown,2420.0,6292.0,1,True,unknown,12,3,3,full time,2,,2,2,4,,0,2,2420.0,1970-01-01 00:00:00.000002000,29040.0,unknown,,False,55
42,no,travel rarely,278.1587301587302, human resources ,2,1,unknown,1,881,3,male,34.76984126984127,3,1, human resources ,3,divorced,2246.67,5841.33,0,True,yes,11,3,3,unknown,1,4.0,5,3,3,,1,0,2246.67,1970-01-01 00:00:00.000001981,26960.04, human resources     human resources ,,False,55
30,no,unknown,556.2566609977324, sales ,25,2,unknown,1,882,4,female,69.53208262471655,3,2, sales executive ,3,unknown,4492.84,11681.39,7,True,unknown,12,3,2,unknown,1,4.0,2,4,2,,2,2,4492.84,1970-01-01 00:00:00.000001993,53914.08, sales executive     sales ,,False,55
21,yes,unknown,224.3015873015873,unknown,31,1,unknown,1,883,1,female,28.03769841269841,2,1, sales representative ,2,single,1811.6666666666667,4710.33,1,True,unknown,11,3,3,part time,0,3.0,3,3,3,,1,2,1811.6666666666667,1970-01-01 00:00:00.000002002,21740.0,unknown,,True,55
57,no,travel rarely,696.9444444444445,unknown,1,4,medical,1,884,4,male,87.11805555555556,3,2, healthcare representative ,3,unknown,5629.17,14635.83,2,True,no,11,3,3,unknown,0,,2,3,3,,1,2,5629.17,1970-01-01 00:00:00.000001966,67550.04000000001,unknown,,True,55
21,no,unknown,290.03550973654063,unknown,9,2,unknown,1,885,1,male,36.25443871706758,3,1, sales representative ,4,single,2342.59,6090.75,1,True,unknown,24,4,3,unknown,0,3.0,3,2,3,2,2,2,2342.59,1970-01-01 00:00:00.000002002,28111.13,unknown,,True,55
31,no,travel rarely,274.13492063492066,unknown,9,4,life sciences,1,886,3,male,34.26686507936508,2,1, research scientist ,2,unknown,2214.17,5756.83,0,True,unknown,16,3,4,part time,0,3.0,5,3,2,,2,2,2214.17,1970-01-01 00:00:00.000001992,26570.0,unknown,,True,55
29,no,unknown,290.03550973654063, research & development ,17,3,unknown,1,887,1,male,36.25443871706758,3,1, research scientist ,4,unknown,2342.59,6090.75,9,True,no,16,3,4,part time,0,6.0,4,3,3,,1,2,2342.59,1970-01-01 00:00:00.000001994,28111.13, research scientist     research & development ,,False,55
27,no,travel rarely,290.03550973654063,unknown,1,2,unknown,1,888,4,male,36.25443871706758,3,1, laboratory technician ,2,unknown,2342.59,6090.75,1,True,no,11,3,2,part time,1,5.0,2,3,5,,0,4,2342.59,1970-01-01 00:00:00.000001996,28111.13,unknown,,True,55
49,no,travel rarely,1131.309523809524,unknown,7,3,other,1,889,2,male,141.41369047619048,2,3, healthcare representative ,3,single,9137.5,23757.5,8,True,no,24,4,3,full time,0,,2,3,5,,0,0,9137.5,1970-01-01 00:00:00.000001974,109650.0,unknown,,True,55
36,no,travel rarely,262.3730158730159,unknown,2,3,unknown,1,890,4,female,32.79662698412699,3,1, research scientist ,3,married,2119.1666666666665,5509.83,4,True,no,13,3,2,part time,1,,3,3,2,,2,2,2119.1666666666665,1970-01-01 00:00:00.000001987,25430.0,unknown,,True,55
34,yes,non travel,547.2380952380953,unknown,19,3,marketing,1,891,1,male,68.40476190476191,4,2, sales executive ,4,unknown,4420.0,11492.0,8,True,yes,13,3,2,part time,0,,3,2,5,,0,4,4420.0,1970-01-01 00:00:00.000001989,53040.0,unknown,,True,55
24,no,unknown,556.2566609977324,unknown,10,4,marketing,1,892,4,female,69.53208262471655,3,2, sales executive ,3,divorced,4492.84,11681.39,1,True,yes,12,3,4,part time,1,,2,4,5,,0,3,4492.84,1970-01-01 00:00:00.000001999,53914.11,unknown,,True,55
42,no,unknown,290.03550973654063,unknown,1,4,unknown,1,893,2,female,36.25443871706758,3,1, laboratory technician ,1,unknown,2342.5941666666668,6090.75,3,True,no,16,3,2,part time,1,8.0,5,3,5,,1,2,2342.5941666666668,1970-01-01 00:00:00.000001981,28111.13,unknown,,True,55
54,no,unknown,2002.2063492063487,unknown,5,2,medical,1,894,1,male,250.2757936507936,3,5, research director ,1,married,16171.67,42046.33,4,True,unknown,11,3,3,full time,1,24.0,4,2,4,,1,2,16171.67,1970-01-01 00:00:00.000001969,194060.0,unknown,,False,55
34,no,unknown,674.5555555555557,unknown,4,4,unknown,1,895,3,female,84.31944444444446,3,2, sales executive ,3,married,5448.33,14165.67,9,True,no,15,3,1,full time,1,,3,3,3,,1,2,5448.33,1970-01-01 00:00:00.000001989,65380.0,unknown,,True,55
43,no,unknown,232.968253968254,unknown,21,3,unknown,1,896,4,male,29.12103174603175,3,1, laboratory technician ,4,unknown,1881.67,4892.33,7,True,unknown,20,4,1,unknown,1,,1,3,3,,1,2,1881.67,1970-01-01 00:00:00.000001980,22580.04,unknown,,True,55
43,no,travel rarely,556.2566609977324,unknown,8,4,other,1,897,3,female,69.53208262471655,3,2, healthcare representative ,3,unknown,4492.84,11681.39,4,True,yes,14,3,4,part time,0,,3,3,5,,0,2,4492.84,1970-01-01 00:00:00.000001980,53914.11,unknown,,True,55
31,no,travel rarely,228.84126984126985,unknown,1,2,unknown,1,898,4,male,28.60515873015873,2,1, laboratory technician ,1,married,1848.3333333333333,4805.67,1,True,no,12,3,3,part time,1,4.0,3,3,4,,3,2,1848.3333333333333,1970-01-01 00:00:00.000001992,22180.0,unknown,,False,55
25,yes,travel rarely,290.03550973654063,unknown,3,3,medical,1,899,1,male,36.25443871706758,3,1, laboratory technician ,1,married,2342.59,6090.75,5,True,no,13,3,3,part time,1,6.0,5,3,2,,0,2,2342.59,1970-01-01 00:00:00.000001998,28111.13,unknown,,True,55
45,no,unknown,273.8253968253968,unknown,10,2,life sciences,1,900,1,male,34.2281746031746,3,1, research scientist ,4,married,2211.67,5750.33,3,True,no,21,3,4,part time,2,8.0,3,2,2,,0,2,2211.67,1970-01-01 00:00:00.000001978,26540.0,unknown,,True,55
52,no,travel rarely,1582.7713464696226,unknown,4,2,life sciences,1,901,4,female,197.84641830870282,3,4, manager ,4,married,12783.92,33238.2,2,True,no,13,3,4,full time,0,31.0,2,1,5,,1,4,12783.92,1970-01-01 00:00:00.000001971,153407.07,unknown,,False,55
34,yes,travel frequently,290.03550973654063,unknown,6,2,unknown,1,902,4,female,36.25443871706758,1,1, sales representative ,3,unknown,2342.5941666666668,6090.75,0,True,no,16,3,4,part time,1,3.0,3,2,2,,1,0,2342.5941666666668,1970-01-01 00:00:00.000001989,28111.13,unknown,,True,55
26,no,travel rarely,290.03550973654063,unknown,23,3,life sciences,1,903,1,female,36.25443871706758,3,1, research scientist ,4,divorced,2342.59,6090.75,1,True,no,22,4,2,part time,2,,3,1,3,,0,2,2342.59,1970-01-01 00:00:00.000001997,28111.13,unknown,,True,55
29,no,unknown,1231.388888888889,unknown,3,4,unknown,1,904,2,male,153.92361111111111,2,3, research director ,3,unknown,9945.83,25859.17,1,True,no,18,3,3,full time,0,,2,3,10,,0,7,9945.83,1970-01-01 00:00:00.000001994,119350.0,unknown,,True,55
29,yes,unknown,262.6825396825397,unknown,25,5,technical degree,1,905,3,female,32.83531746031746,2,1, research scientist ,2,married,2121.6666666666665,5516.33,5,True,no,16,3,2,part time,0,6.0,2,4,2,,1,1,2121.6666666666665,1970-01-01 00:00:00.000001994,25460.0,unknown,,False,55
46,no,unknown,1842.801587301588,unknown,2,3,life sciences,1,906,1,male,230.3501984126985,3,4, research director ,3,married,14884.166666666666,38698.83,6,True,no,13,3,3,full time,0,,2,1,3,,0,1,14884.166666666666,1970-01-01 00:00:00.000001977,178610.0,unknown,,False,55
46,no,unknown,1032.4872861766066,unknown,10,3,marketing,1,907,3,female,129.06091077207583,2,3, sales executive ,4,unknown,8339.32,21682.23,2,True,unknown,19,3,3,unknown,1,15.0,3,3,3,,1,2,8339.32,1970-01-01 00:00:00.000001977,100071.84,unknown,,False,55
30,no,travel rarely,290.03550973654063, sales ,7,1,marketing,1,908,4,male,36.25443871706758,3,1, sales representative ,2,single,2342.5941666666668,6090.75,0,True,unknown,14,3,1,part time,0,,3,3,3,,1,2,2342.5941666666668,1970-01-01 00:00:00.000001993,28111.13, sales representative     sales ,,True,55
34,yes,travel frequently,1032.4872861766066, human resources ,23,3,unknown,1,909,2,female,129.06091077207583,3,3, human resources ,1,divorced,8339.32,21682.23,9,True,yes,15,3,3,part time,3,,2,3,3,,0,2,8339.32,1970-01-01 00:00:00.000001989,100071.84, human resources     human resources ,,False,55
42,no,unknown,290.03550973654063,unknown,5,2,other,1,910,2,male,36.25443871706758,3,1, laboratory technician ,3,married,2342.59,6090.75,4,True,no,17,3,4,part time,1,,4,3,2,,2,0,2342.59,1970-01-01 00:00:00.000001981,28111.13,unknown,,True,55
22,yes,unknown,401.7619047619048, research & development ,25,1,technical degree,1,911,3,male,50.220238095238095,2,1, laboratory technician ,3,single,3245.0,8437.0,5,True,no,16,3,3,full time,0,4.0,3,3,2,,1,2,3245.0,1970-01-01 00:00:00.000002001,38940.0, laboratory technician     research & development ,,True,55
29,no,travel rarely,439.73015873015873,unknown,19,3,technical degree,1,912,4,male,54.96626984126984,3,2, manufacturing director ,4,divorced,3551.6666666666665,9234.33,4,True,no,12,3,2,part time,2,8.0,2,4,3,2,1,2,3551.6666666666665,1970-01-01 00:00:00.000001994,42620.0,unknown,,True,55
46,no,travel frequently,1086.1190476190477, research & development ,18,1,medical,1,913,1,female,135.76488095238096,3,3, healthcare representative ,3,married,8772.5,22808.5,5,True,no,11,3,4,unknown,0,,3,2,2,,1,2,8772.5,1970-01-01 00:00:00.000001977,105270.0, healthcare representative     research & development ,,True,55
32,yes,unknown,556.2566609977324, sales ,11,4,other,1,914,4,male,69.53208262471655,4,2, sales executive ,3,unknown,4492.8425,11681.39,8,True,unknown,12,3,4,part time,0,,2,3,4,,1,2,4492.8425,1970-01-01 00:00:00.000001991,53914.11, sales executive     sales ,,True,55
24,no,unknown,247.6190476190476,unknown,24,3,medical,1,915,4,male,30.95238095238095,3,1, sales representative ,4,unknown,2000.0,5200.0,0,True,no,13,3,3,unknown,2,3.0,3,3,2,,2,1,2000.0,1970-01-01 00:00:00.000001999,24000.0,unknown,,False,55
35,no,travel rarely,379.78571428571433,unknown,25,2,unknown,1,916,1,male,47.47321428571429,2,2, laboratory technician ,4,single,3067.5,7975.5,4,True,no,14,3,4,part time,0,,3,3,3,,0,2,3067.5,1970-01-01 00:00:00.000001988,36810.0,unknown,,False,55
42,no,unknown,556.2566609977324,unknown,2,4,life sciences,1,917,3,female,69.53208262471655,3,2, healthcare representative ,4,married,4492.84,11681.39,1,True,no,13,3,2,part time,2,10.0,4,3,10,,2,2,4492.84,1970-01-01 00:00:00.000001981,53914.11,unknown,,True,55
48,no,travel rarely,1582.7713464696226,unknown,1,4,unknown,1,918,4,female,197.8464183087028,2,4, manager ,1,married,12783.9225,33238.2,7,True,no,11,3,1,full time,1,21.0,3,1,3,,0,2,12783.9225,1970-01-01 00:00:00.000001975,153407.07,unknown,,True,55
44,no,travel rarely,556.2566609977324,unknown,1,4,unknown,1,919,1,female,69.53208262471655,2,2, human resources ,3,unknown,4492.84,11681.39,4,True,no,11,3,2,part time,0,10.0,1,4,2,2,0,2,4492.84,1970-01-01 00:00:00.000001979,53914.11,unknown,,True,55
34,no,unknown,290.03550973654063, sales ,14,3,unknown,1,920,3,female,36.25443871706758,3,1, sales representative ,3,unknown,2342.59,6090.75,1,True,yes,18,3,4,part time,2,8.0,3,3,8,,0,6,2342.59,1970-01-01 00:00:00.000001989,28111.13, sales representative     sales ,,True,55
21,no,unknown,355.6428571428571,unknown,22,1,technical degree,1,921,3,male,44.45535714285714,3,1, sales representative ,3,unknown,2872.5,7468.5,1,True,unknown,11,3,3,full time,0,,2,3,3,,1,2,2872.5,1970-01-01 00:00:00.000002002,34470.0,unknown,,True,55
44,no,travel rarely,2013.246031746032,unknown,3,4,unknown,1,922,4,male,251.655753968254,3,5, manager ,4,unknown,16260.83,42278.17,4,True,unknown,12,3,1,unknown,1,26.0,2,4,2,,0,1,16260.83,1970-01-01 00:00:00.000001979,195129.96,unknown,,True,55
22,no,travel rarely,290.03550973654063,unknown,6,1,medical,1,923,1,male,36.25443871706758,3,1, research scientist ,3,married,2342.59,6090.75,0,True,unknown,20,4,4,part time,0,,3,3,2,,2,2,2342.59,1970-01-01 00:00:00.000002001,28111.13,unknown,,True,55
26,no,travel rarely,274.3412698412698,unknown,6,3,unknown,1,924,3,female,34.29265873015873,3,1, laboratory technician ,4,unknown,2215.83,5761.17,1,True,yes,13,3,3,unknown,1,,2,3,3,,0,2,2215.83,1970-01-01 00:00:00.000001997,26589.96,unknown,,False,55
36,no,unknown,912.7857142857142,unknown,9,2,medical,1,925,2,male,114.09821428571428,2,2, manufacturing director ,2,unknown,7372.5,19168.5,2,True,yes,11,3,3,full time,1,13.0,2,3,3,,0,2,7372.5,1970-01-01 00:00:00.000001987,88470.0,unknown,,True,55
27,no,unknown,210.9920634920635,unknown,3,4,medical,1,926,1,male,26.374007936507937,2,1, research scientist ,4,single,1704.1666666666667,4430.83,0,True,unknown,13,3,4,part time,0,5.0,0,3,4,,1,1,1704.1666666666667,1970-01-01 00:00:00.000001996,20450.0,unknown,,True,55
23,no,travel rarely,290.03550973654063,unknown,4,3,unknown,1,927,1,male,36.25443871706758,4,1, research scientist ,1,unknown,2342.59,6090.75,2,True,unknown,16,3,1,part time,1,5.0,3,4,3,,0,2,2342.59,1970-01-01 00:00:00.000002000,28111.13,unknown,,False,55
25,no,unknown,500.5,unknown,8,3,life sciences,1,928,4,male,62.5625,4,2, sales executive ,2,unknown,4042.5,10510.5,0,True,no,22,4,3,part time,1,4.0,4,3,3,,1,2,4042.5,1970-01-01 00:00:00.000001998,48510.0,unknown,,False,55
48,no,unknown,837.7777777777778,unknown,14,1,unknown,1,929,1,male,104.72222222222224,4,2, sales executive ,2,married,6766.666666666667,17593.33,3,True,unknown,12,3,4,full time,0,,3,3,2,,2,2,6766.666666666667,1970-01-01 00:00:00.000001975,81200.0,unknown,,True,55
24,yes,travel rarely,472.23015873015873,unknown,3,2,life sciences,1,930,1,female,59.02876984126984,3,2, sales executive ,3,single,3814.17,9916.83,9,True,no,14,3,1,part time,0,,3,3,2,,2,0,3814.17,1970-01-01 00:00:00.000001999,45770.0,unknown,,True,55
60,no,travel rarely,557.6587301587302,unknown,16,4,unknown,1,931,1,male,69.70734126984128,3,2, sales executive ,1,single,4504.166666666667,11710.83,8,True,no,14,3,4,full time,0,10.0,1,3,2,,2,2,4504.166666666667,1970-01-01 00:00:00.000001963,54050.0,unknown,,False,55
50,no,unknown,290.03550973654063,unknown,8,4,marketing,1,932,4,male,36.25443871706758,3,1, sales representative ,2,married,2342.59,6090.75,7,True,no,15,3,4,part time,1,4.0,2,3,2,,2,2,2342.59,1970-01-01 00:00:00.000001973,28111.13,unknown,,True,55
44,no,non travel,382.57142857142856,unknown,24,3,unknown,1,933,1,male,47.82142857142857,1,1, laboratory technician ,3,single,3090.0,8034.0,2,True,unknown,14,3,3,full time,0,9.0,5,3,5,,1,4,3090.0,1970-01-01 00:00:00.000001979,37080.0,unknown,,False,55
47,no,travel frequently,1420.7142857142858,unknown,3,3,unknown,1,934,4,female,177.58928571428572,3,4, sales executive ,3,divorced,11475.0,29835.0,9,True,yes,12,3,4,full time,2,28.0,2,2,22,,11,13,11475.0,1970-01-01 00:00:00.000001976,137700.0,unknown,,True,55
42,yes,unknown,290.03550973654063,unknown,19,3,unknown,1,935,3,male,36.25443871706758,4,1, research scientist ,3,divorced,2342.59,6090.75,6,True,unknown,12,3,4,part time,0,,2,3,2,,2,2,2342.59,1970-01-01 00:00:00.000001981,28111.13,unknown,,True,55
43,no,travel frequently,556.2566609977324,unknown,15,3,life sciences,1,936,4,male,69.53208262471655,2,2, sales executive ,4,married,4492.84,11681.39,3,True,unknown,18,3,3,part time,1,7.0,5,3,2,,2,2,4492.84,1970-01-01 00:00:00.000001980,53914.11,unknown,,True,55
40,no,unknown,290.03550973654063,unknown,2,1,unknown,1,937,4,female,36.25443871706758,2,1, research scientist ,4,single,2342.59,6090.75,0,True,unknown,20,4,4,part time,0,5.0,2,2,4,,2,3,2342.59,1970-01-01 00:00:00.000001983,28111.13,unknown,,False,55
29,no,unknown,236.9920634920635, sales ,10,3,unknown,1,938,4,male,29.624007936507937,3,1, sales representative ,2,unknown,1914.17,4976.83,1,True,no,14,3,4,unknown,2,,2,3,2,,2,2,1914.17,1970-01-01 00:00:00.000001994,22970.04, sales representative     sales ,,False,55
53,no,unknown,252.7777777777778,unknown,6,3,unknown,1,939,4,male,31.597222222222225,3,2, laboratory technician ,4,single,2041.67,5308.33,2,True,unknown,17,3,4,part time,0,19.0,4,3,2,,2,2,2041.67,1970-01-01 00:00:00.000001970,24500.0,unknown,,False,55
23,no,travel rarely,290.03550973654063, research & development ,12,1,medical,1,940,1,male,36.25443871706758,4,1, research scientist ,3,single,2342.59,6090.75,1,True,unknown,18,3,4,part time,0,,3,3,2,,0,2,2342.59,1970-01-01 00:00:00.000002000,28111.13, research scientist     research & development ,,False,55
55,yes,unknown,1973.9841269841268,unknown,2,3,medical,1,941,4,male,246.74801587301585,3,5, manager ,1,unknown,15943.72,41453.67,5,True,yes,13,3,4,unknown,1,24.0,2,3,5,,1,4,15943.72,1970-01-01 00:00:00.000001968,191324.64,unknown,,False,55
26,no,travel frequently,290.03550973654063,unknown,1,2,life sciences,1,942,1,female,36.25443871706758,1,1, laboratory technician ,4,unknown,2342.59,6090.75,3,True,no,14,3,1,part time,1,,2,3,2,,2,0,2342.59,1970-01-01 00:00:00.000001997,28111.13,unknown,,True,55
34,no,travel rarely,290.03550973654063,unknown,1,4,unknown,1,943,2,female,36.25443871706758,4,1, research scientist ,4,single,2342.59,6090.75,2,True,no,16,3,3,unknown,0,,2,3,4,,1,3,2342.59,1970-01-01 00:00:00.000001989,28111.08,unknown,,False,55
